,_unit_id,civilians,militants_terrorists_insurgents,security_forces,districtmatch,eventid,report_date,state_full,svmlabel1,svmlabel1prob,verb
25666,711627069,0.0,1.0,0.0,bijapur,330485,7/23/13,,terrorist,0.999296625,arrested
25667,711627070,1.0,1.0,0.0,bastar,330486,7/23/13,,terrorist,0.9986995559999999,arrested
25668,711627071,0.0,1.0,0.0,phek,330514,7/24/13,Nagaland,civilian,0.47660242799999997,arrested
25669,711627072,0.0,1.0,0.0,phek,330515,7/24/13,Nagaland,civilian,0.707255539,arrested
25670,711627073,0.0,1.0,0.0,phek,330517,7/24/13,Nagaland,terrorist,0.969909392,arrested
25671,711627074,0.0,3.0,0.0,east garo hills,330539,7/24/13,Meghalaya,terrorist,0.9966643079999999,arrested
25672,711627075,0.0,1.0,0.0,imphal east,330553,7/24/13,Manipur,terrorist,0.999044423,arrested
25673,711627076,,1.0,,imphal east,330555,7/24/13,Manipur,terrorist,0.999997792,arrested
25674,711627077,,1.0,,imphal west,330557,7/24/13,Manipur,terrorist,0.992067093,arrested
25675,711627078,0.0,2.0,0.0,bishnupur,330558,7/24/13,Manipur,terrorist,0.599853447,arrested
25676,711627079,0.0,6.0,0.0,khunti,330606,7/25/13,Jharkhand,terrorist,0.999999998,killed
25677,711627080,,3.0,,baramulla,330608,7/25/13,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25678,711627081,2.0,0.0,0.0,srinagar,330611,7/25/13,Jammu and Kashmir,civilian,0.724193874,killed
25679,711627082,1.0,0.0,0.0,srinagar,330611,7/25/13,Jammu and Kashmir,civilian,0.7563223109999999,injured
25680,711627083,1.0,0.0,0.0,karbi anglong,330621,7/25/13,Assam,civilian,0.895373713,killing
25681,711627084,21.0,0.0,0.0,karbi anglong,330621,7/25/13,Assam,civilian,0.7795220359999999,injuring
25682,711627085,0.0,2.0,0.0,malkangiri,330630,7/25/13,Orissa,terrorist,0.9999999909999999,arrested
25683,711627086,1.0,0.0,0.0,jalandhar,330633,7/25/13,,civilian,0.707255539,arrested
25684,711627087,,2.0,,khunti,330686,7/26/13,Jharkhand,terrorist,0.999998921,killed
25685,711627088,40.0,0.0,0.0,khunti,330691,7/26/13,Jharkhand,civilian,0.774558953,killed
25686,711627089,0.0,1.0,0.0,saraikela kharsawan,330693,7/26/13,Jharkhand,civilian,0.802500907,arrested
25687,711627090,0.0,0.0,0.0,baramulla,330790,7/27/13,,civilian,0.730902402,injured
25688,711627091,0.0,3.0,0.0,lakhimpur,330799,7/27/13,Assam,civilian,0.8350085140000001,arrested
25689,711627092,0.0,1.0,0.0,dantewada,330808,7/27/13,,terrorist,0.999999678,arrested
25690,711627093,0.0,1.0,0.0,imphal west,330810,7/27/13,Manipur,terrorist,0.996269269,arrested
25691,711627094,0.0,1.0,0.0,imphal east,330813,7/27/13,Manipur,civilian,0.645045399,arrested
25692,711627095,1.0,0.0,0.0,lucknow,330814,7/27/13,Uttar Pradesh,terrorist,0.833401185,arrested
25693,711627096,,4.0,,west garo hills,330865,7/28/13,Meghalaya,terrorist,0.99999346,arrested
25694,711627097,,3.0,,kokrajhar,330868,7/28/13,Assam,terrorist,0.976613828,arrested
25695,711627098,15.0,0.0,0.0,kamrup,330905,7/29/13,Assam,civilian,0.895373713,injured
25696,711627099,0.0,2.0,0.0,imphal east,330925,7/29/13,Manipur,terrorist,0.9988978740000001,arrested
25697,711627100,0.0,5.0,0.0,gumla,330933,7/29/13,Jharkhand,security,0.8398478000000001,arrested
25698,711627101,0.0,1.0,0.0,khunti,330937,7/29/13,Jharkhand,terrorist,0.9999975109999999,surrendered
25699,711627102,0.0,,,khunti,330938,7/29/13,Jharkhand,civilian,0.746754893,injured
25700,711627103,0.0,6.0,0.0,khunti,330938,7/29/13,Jharkhand,terrorist,0.976706449,killed
25701,711627104,,3.0,,dhalai,330940,7/29/13,Tripura,civilian,0.895373713,arrested
25702,711627105,,1.0,0.0,west garo hills,330942,7/29/13,Meghalaya,terrorist,0.9999997509999999,arrested
25703,711627106,0.0,1.0,0.0,kandhamal,330944,7/29/13,Orissa,civilian,0.944726562,arrested
25704,711627107,0.0,1.0,0.0,kandhamal,330945,7/29/13,Orissa,terrorist,0.9763175820000001,arrested
25705,711627108,0.0,1.0,0.0,west midnapore,330947,7/29/13,West Bengal,terrorist,0.9999999620000001,arrested
25706,711627109,0.0,1.0,0.0,jammu,331001,7/30/13,Jammu and Kashmir,terrorist,0.9245764240000001,killing
25707,711627110,0.0,1.0,0.0,kupwara,331002,7/30/13,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25708,711627111,0.0,1.0,0.0,kokrajhar,331006,7/30/13,Assam,terrorist,0.998717978,killed
25709,711627112,10.0,,,jaintia hills,331027,7/30/13,,terrorist,0.8690142670000001,arrested
25710,711627113,0.0,1.0,0.0,phek,331037,7/30/13,Nagaland,terrorist,0.7962410440000001,arrested
25711,711627114,0.0,4.0,0.0,kupwara,331089,7/31/13,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25712,711627115,1.0,0.0,0.0,ramban,331091,7/31/13,Jammu and Kashmir,civilian,0.9265302390000001,injured
25713,711627116,0.0,1.0,0.0,ranchi,331097,7/31/13,Jharkhand,terrorist,0.976706449,killed
25714,711627117,14.0,0.0,0.0,karbi anglong,331189,08-01-2013,Assam,civilian,0.822284199,killed
25715,711627118,13.0,,,karbi anglong,331189,08-01-2013,Assam,civilian,0.7795220359999999,injured
25716,711627119,0.0,0.0,3.0,kupwara,331201,08-01-2013,Jammu and Kashmir,security,0.99914732,injured
25717,711627120,0.0,2.0,0.0,longleng,331221,08-01-2013,Nagaland,terrorist,0.9843117240000001,arrested
25718,711627121,0.0,1.0,0.0,dimapur,331223,08-01-2013,Nagaland,terrorist,0.9984829470000001,arrested
25719,711627122,0.0,1.0,0.0,dimapur,331226,08-01-2013,Nagaland,terrorist,0.981719067,arrested
25720,711627123,,4.0,,lohardaga,331236,08-01-2013,Jharkhand,terrorist,0.9999995890000001,arrested
25721,711627124,0.0,2.0,0.0,palamu,331239,08-01-2013,Jharkhand,civilian,0.9204840879999999,arrested
25722,711627125,0.0,2.0,0.0,bastar,331240,08-01-2013,,terrorist,0.953683385,arrested
25723,711627126,,12.0,,jammu,331301,08-02-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25724,711627127,0.0,4.0,0.0,kupwara,331302,08-02-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25725,711627128,0.0,4.0,0.0,kupwara,331303,08-02-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25726,711627129,0.0,4.0,0.0,kupwara,331304,08-02-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25727,711627130,0.0,4.0,0.0,baramulla,331309,08-02-2013,Jammu and Kashmir,security,0.987240118,arrested
25728,711627131,0.0,0.0,1.0,baramulla,331309,08-02-2013,Jammu and Kashmir,security,0.998790118,killing
25729,711627132,1.0,2.0,0.0,chatra,331314,08-02-2013,Jharkhand,terrorist,0.999998921,killed
25730,711627133,2.0,0.0,0.0,thane,331402,08-02-2013,,civilian,0.57488766,arrested
25731,711627134,0.0,1.0,0.0,north garo hills,331408,08-02-2013,Meghalaya,terrorist,0.937872777,arrested
25732,711627135,0.0,1.0,0.0,north garo hills,331410,08-02-2013,Meghalaya,terrorist,0.9947885559999999,arrested
25733,711627136,2.0,0.0,0.0,bangalore,331412,08-02-2013,,civilian,0.762770579,arrested
25734,711627137,0.0,0.0,6.0,ladakh,331474,08-03-2013,,civilian,0.7795220359999999,injured
25735,711627138,0.0,1.0,0.0,kupwara,331475,08-03-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25736,711627139,0.0,1.0,0.0,kupwara,331475,08-03-2013,Jammu and Kashmir,civilian,0.707255539,injured
25737,711627140,4.0,0.0,11.0,karbi anglong,331488,08-03-2013,,civilian,0.9268093629999999,injured
25738,711627141,0.0,3.0,0.0,thoubal,331512,08-03-2013,Manipur,terrorist,0.6578739,arrested
25739,711627142,0.0,1.0,0.0,thoubal,331517,08-03-2013,Manipur,terrorist,0.9955698209999999,arrested
25740,711627143,0.0,1.0,0.0,jorhat,331543,08-03-2013,Assam,terrorist,0.9999985370000001,arrested
25741,711627144,0.0,1.0,0.0,west sikkim,331551,08-03-2013,,civilian,0.755269395,arrested
25742,711627145,0.0,2.0,1.0,kupwara,331569,08-04-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killing
25743,711627146,,1.0,,kupwara,331570,08-04-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25744,711627147,0.0,0.0,1.0,chandel,331583,08-05-2013,Manipur,security,0.863637177,injured
25745,711627148,0.0,0.0,5.0,poonch,331641,08-06-2013,Jammu and Kashmir,security,0.9788206909999999,killing
25746,711627149,0.0,1.0,0.0,samba,331646,08-06-2013,Jammu and Kashmir,security,0.990588303,injuring
25747,711627150,0.0,3.0,0.0,narayanpur,331669,08-06-2013,,terrorist,0.9999994959999999,arrested
25748,711627151,0.0,2.0,0.0,kondagaon,331672,08-06-2013,,security,0.535396211,arrested
25749,711627152,0.0,3.0,0.0,ranchi,331673,08-06-2013,Jharkhand,terrorist,0.999998202,arrested
25750,711627153,0.0,3.0,0.0,west singhbhum,331676,08-06-2013,Jharkhand,terrorist,0.9763175820000001,arrested
25751,711627154,0.0,1.0,0.0,gajapati,331688,08-06-2013,Orissa,terrorist,0.9658670690000001,surrendered
25752,711627155,0.0,1.0,0.0,jaipur,331690,08-06-2013,Rajasthan,civilian,0.6924499609999999,arrested
25753,711627156,0.0,1.0,0.0,imphal east,331738,08-07-2013,Manipur,terrorist,0.9984765879999999,arrested
25754,711627157,,1.0,,imphal east,331741,08-07-2013,Manipur,terrorist,0.9949893209999999,arrested
25755,711627158,0.0,1.0,0.0,bishnupur,331743,08-07-2013,Manipur,terrorist,0.9827193790000001,arrested
25756,711627159,0.0,2.0,0.0,west garo hills,331782,08-07-2013,Meghalaya,terrorist,0.978638536,arrested
25757,711627160,0.0,1.0,0.0,dima hasao,331790,08-07-2013,Assam,terrorist,0.990507225,arrested
25758,711627161,1.0,,,dhubri,331792,08-07-2013,Assam,civilian,0.8776271240000001,arrested
25759,711627162,0.0,3.0,0.0,west singhbhum,331796,08-07-2013,Jharkhand,terrorist,0.999998921,arrested
25760,711627163,,1.0,,saraikela kharsawan,331799,08-07-2013,Jharkhand,terrorist,0.996511027,arrested
25761,711627164,2.0,0.0,0.0,dimapur,331871,08-08-2013,Nagaland,civilian,0.895373713,injured
25762,711627165,0.0,5.0,0.0,gumla,331891,08-08-2013,Jharkhand,terrorist,0.9999997620000001,arrested
25763,711627166,0.0,3.0,0.0,tinsukia,331898,08-08-2013,Assam,civilian,0.895373713,arrested
25764,711627167,0.0,2.0,0.0,malkangiri,331914,08-08-2013,Orissa,terrorist,0.9999999620000001,arrested
25765,711627168,5.0,0.0,5.0,poonch,331936,08-08-2013,,security,0.978977412,killed
25766,711627169,,,2.0,poonch,331940,08-08-2013,,security,0.9788206909999999,killed
25767,711627170,0.0,1.0,0.0,koderma,331978,08-09-2013,Jharkhand,terrorist,0.998585325,arrested
25768,711627171,0.0,0.0,1.0,bijapur,331982,08-09-2013,,security,0.99908734,killed
25769,711627172,0.0,2.0,0.0,dima hasao,331991,08-09-2013,,terrorist,0.992282977,arrested
25770,711627173,19.0,0.0,0.0,west garo hills,332004,08-09-2013,Meghalaya,civilian,0.793078411,arrested
25771,711627174,0.0,0.0,5.0,poonch,332052,08-09-2013,,security,0.9788206909999999,killed
25772,711627175,0.0,1.0,0.0,sukma,332117,08-10-2013,,civilian,0.707255539,killed
25773,711627176,,1.0,,kohima,332119,08-10-2013,Nagaland,terrorist,0.99819458,killed
25774,711627177,0.0,1.0,0.0,khowai,332145,08-10-2013,Tripura,security,0.983562871,surrendered
25775,711627178,1.0,0.0,0.0,karbi anglong,332218,08-12-2013,Assam,security,0.97959706,killed
25776,711627179,2.0,0.0,0.0,karbi anglong,332224,08-12-2013,Assam,civilian,0.94559753,injured
25777,711627180,1.0,0.0,0.0,koraput,332248,08-12-2013,Orissa,civilian,0.683694398,killed
25778,711627181,1.0,0.0,0.0,dimapur,332251,08-12-2013,Nagaland,civilian,0.688293547,injured
25779,711627182,0.0,0.0,1.0,jammu,332261,08-12-2013,Jammu and Kashmir,security,0.9974721240000001,injuring
25780,711627183,0.0,0.0,1.0,samba,332271,08-12-2013,Jammu and Kashmir,security,0.773389707,injured
25781,711627184,0.0,5.0,0.0,bijapur,332281,08-12-2013,,terrorist,0.999998921,arrested
25782,711627185,0.0,0.0,0.0,pune,332287,08-12-2013,,civilian,0.707255539,arrested
25783,711627186,1.0,0.0,0.0,east champaran,332291,08-12-2013,Bihar,civilian,0.718789762,arrested
25784,711627187,0.0,1.0,0.0,patna,332292,08-12-2013,Bihar,civilian,0.639494062,arrested
25785,711627188,111.0,0.0,0.0,jammu,332376,8/13/13,Jammu and Kashmir,civilian,0.895373713,arrested
25786,711627189,2.0,0.0,3.0,kishtwar,332377,8/13/13,Jammu and Kashmir,security,0.9987478059999999,injured
25787,711627190,0.0,5.0,0.0,araria,332384,8/13/13,,civilian,0.801416687,arrested
25788,711627191,0.0,2.0,0.0,pune,332387,8/13/13,,civilian,0.743607725,arrested
25789,711627192,0.0,1.0,0.0,aurangabad,332391,8/13/13,Bihar,terrorist,0.999999977,arrested
25790,711627193,,1.0,3.0,bastar,332456,8/14/13,,terrorist,0.999998921,killed
25791,711627194,0.0,2.0,0.0,kupwara,332465,8/14/13,Jammu and Kashmir,terrorist,0.9792185259999999,killing
25792,711627195,,3.0,,chandel,332495,8/14/13,Manipur,civilian,0.703973546,arresting
25793,711627196,0.0,2.0,0.0,thoubal,332497,8/14/13,Manipur,terrorist,0.999167418,arrested
25794,711627197,4.0,,,baramulla,332620,8/16/13,Jammu and Kashmir,public,0.883677163,injured
25795,711627198,4.0,0.0,0.0,baramulla,332622,8/16/13,Jammu and Kashmir,civilian,0.707255539,injuring
25796,711627199,,,3.0,poonch,332626,8/16/13,Jammu and Kashmir,security,0.82957351,injuring
25797,711627200,1.0,0.0,0.0,kokrajhar,332629,8/16/13,Assam,civilian,0.895373713,injured
25798,711627201,0.0,1.0,0.0,kondagaon,332665,8/16/13,,terrorist,0.999999775,arrested
25799,711627202,0.0,2.0,0.0,karbi anglong,332730,8/17/13,Assam,civilian,0.774558953,killed
25800,711627203,,1.0,,kokrajhar,332732,8/17/13,Assam,terrorist,0.93948734,killed
25801,711627204,0.0,0.0,3.0,poonch,332776,8/17/13,Jammu and Kashmir,security,0.996001175,killed
25802,711627205,0.0,4.0,0.0,poonch,332776,8/17/13,Jammu and Kashmir,civilian,0.7795220359999999,injured
25803,711627206,0.0,1.0,0.0,sambalpur,332788,8/17/13,Orissa,civilian,0.712952087,arrested
25804,711627207,2.0,0.0,0.0,kolkata,332801,8/17/13,,civilian,0.686227565,arrested
25805,711627208,0.0,2.0,0.0,south garo hills,332804,8/17/13,Meghalaya,terrorist,0.8274331540000001,arrested
25806,711627209,0.0,2.0,0.0,west garo hills,332808,8/17/13,Meghalaya,terrorist,0.9966618070000001,arrested
25807,711627210,0.0,1.0,0.0,tinsukia,332856,8/18/13,Assam,terrorist,0.9954687179999999,killed
25808,711627211,1.0,0.0,0.0,gadchiroli,332893,8/19/13,Maharashtra,civilian,0.9268093629999999,killed
25809,711627212,8.0,0.0,0.0,jalpaiguri,332902,8/19/13,West Bengal,civilian,0.85489438,injured
25810,711627213,1.0,1.0,0.0,bijapur,332928,8/19/13,,terrorist,0.999998921,arrested
25811,711627214,0.0,1.0,0.0,imphal east,333012,8/20/13,Manipur,terrorist,0.99576425,arrested
25812,711627215,0.0,1.0,0.0,imphal east,333013,8/20/13,Manipur,terrorist,0.997892735,arrested
25813,711627216,0.0,2.0,0.0,imphal east,333014,8/20/13,Manipur,terrorist,0.989766657,arrested
25814,711627217,0.0,1.0,0.0,malkangiri,333025,8/20/13,Orissa,terrorist,0.9999997759999999,arrested
25815,711627218,1.0,0.0,0.0,mumbai,333087,8/20/13,,civilian,0.734008345,arrested
25816,711627219,1.0,,,south garo hills,333127,8/21/13,Meghalaya,civilian,0.844617108,killed
25817,711627220,1.0,0.0,0.0,hazaribagh,333137,8/21/13,Jharkhand,civilian,0.7133508129999999,killed
25818,711627221,0.0,5.0,0.0,kanker,333170,8/21/13,,terrorist,0.99999945,arrested
25819,711627222,0.0,1.0,0.0,sukma,333174,8/21/13,,terrorist,0.999999778,arrested
25820,711627223,0.0,5.0,0.0,dhalai,333181,8/21/13,Tripura,civilian,0.856073374,arrested
25821,711627224,3.0,0.0,0.0,mumbai,333194,8/21/13,,terrorist,0.816767116,arrested
25822,711627225,,645.0,,jammu,333201,8/21/13,,terrorist,0.9736962920000001,killed
25823,711627226,0.0,1.0,0.0,jorhat,333246,8/22/13,Assam,civilian,0.709079323,arrested
25824,711627227,0.0,3.0,0.0,basti,333281,8/22/13,,civilian,0.901618967,arrested
25825,711627228,0.0,3.0,0.0,gariyaband,333283,8/22/13,,terrorist,0.9999997740000001,arrested
25826,711627229,2.0,0.0,0.0,poonch,333382,8/23/13,Jammu and Kashmir,civilian,0.955148564,injuring
25827,711627230,,,2.0,poonch,333383,8/23/13,Jammu and Kashmir,security,0.994941728,killed
25828,711627231,0.0,2.0,0.0,poonch,333383,8/23/13,Jammu and Kashmir,civilian,0.7795220359999999,injured
25829,711627232,0.0,0.0,1.0,shopian,333386,8/23/13,Jammu and Kashmir,civilian,0.686268808,injured
25830,711627233,0.0,1.0,0.0,imphal east,333391,8/23/13,Manipur,terrorist,0.998851088,arrested
25831,711627234,0.0,1.0,0.0,imphal east,333393,8/23/13,Manipur,terrorist,0.997105547,arrested
25832,711627235,1.0,0.0,0.0,north dinajpur,333395,8/23/13,,civilian,0.615558094,arrested
25833,711627236,1.0,0.0,0.0,east garo hills,333461,8/24/13,Meghalaya,civilian,0.785483138,killing
25834,711627237,0.0,1.0,0.0,malkangiri,333468,8/24/13,Orissa,terrorist,0.9999971459999999,killed
25835,711627238,0.0,1.0,0.0,chirang,333486,8/24/13,,terrorist,0.976245624,arrested
25836,711627239,0.0,1.0,0.0,imphal west,333525,8/24/13,Manipur,terrorist,0.9957093859999999,arrested
25837,711627240,1.0,0.0,0.0,east champaran,333531,8/24/13,Bihar,civilian,0.879125325,arrested
25838,711627241,0.0,0.0,1.0,kondagaon,333598,8/26/13,,security,0.99613592,killed
25839,711627242,0.0,0.0,2.0,kondagaon,333598,8/26/13,,civilian,0.6830103909999999,injured
25840,711627243,0.0,0.0,3.0,kondagaon,333599,8/26/13,,security,0.9999972979999999,injured
25841,711627244,3.0,0.0,0.0,imphal west,333613,8/26/13,Manipur,civilian,0.646103863,injured
25842,711627245,,0.0,,dima hasao,333620,8/26/13,,terrorist,0.976245624,surrendered
25843,711627246,1.0,0.0,0.0,malda,333646,8/26/13,,civilian,0.81697984,arrested
25844,711627247,0.0,6.0,0.0,ramban,333649,8/26/13,,civilian,0.895288112,arrested
25845,711627248,3.0,0.0,0.0,mansa,333651,8/26/13,Punjab,civilian,0.906938589,arrested
25846,711627249,0.0,1.0,0.0,munger,333665,8/26/13,Bihar,terrorist,0.9999997420000001,arrested
25847,711627250,0.0,1.0,0.0,munger,333667,8/26/13,Bihar,terrorist,0.9763175820000001,arrested
25848,711627251,0.0,0.0,1.0,anantnag,333723,8/27/13,Jammu and Kashmir,security,0.990338187,killed
25849,711627252,1.0,0.0,0.0,anantnag,333723,8/27/13,Jammu and Kashmir,civilian,0.926757554,injured
25850,711627253,0.0,0.0,1.0,shopian,333724,8/27/13,Jammu and Kashmir,security,0.9977349320000001,injured
25851,711627254,0.0,0.0,3.0,poonch,333735,8/27/13,,security,0.994915095,injured
25852,711627255,0.0,10.0,0.0,tuensang,333756,8/27/13,Nagaland,terrorist,0.979224543,arrested
25853,711627256,0.0,2.0,0.0,zunheboto,333758,8/27/13,Nagaland,terrorist,0.973698443,arrested
25854,711627257,,1.0,,phek,333760,8/27/13,Nagaland,terrorist,0.641603765,arrested
25855,711627258,3.0,0.0,0.0,surat,333775,8/27/13,,civilian,0.892698422,arrested
25856,711627259,0.0,3.0,0.0,bastar,333777,8/27/13,,terrorist,0.999998921,arrested
25857,711627260,0.0,1.0,0.0,kanker,333779,8/27/13,,terrorist,0.94236591,arrested
25858,711627261,0.0,2.0,0.0,raipur,333780,8/27/13,,terrorist,0.9296011540000001,arrested
25859,711627262,0.0,1.0,0.0,malda,333783,8/27/13,West Bengal,terrorist,0.681144245,arrested
25860,711627263,0.0,1.0,0.0,malda,333784,8/27/13,West Bengal,security,0.98257335,arrested
25861,711627264,0.0,4.0,0.0,malkangiri,333785,8/27/13,Orissa,terrorist,0.9999997759999999,surrendered
25862,711627265,0.0,0.0,4.0,koraput,333849,8/28/13,Orissa,security,0.998515259,killed
25863,711627266,0.0,0.0,3.0,koraput,333849,8/28/13,Orissa,civilian,0.711620805,injured
25864,711627267,0.0,2.0,0.0,malkangiri,333863,8/28/13,Orissa,terrorist,0.984923117,arrested
25865,711627268,0.0,1.0,0.0,sundargarh,333866,8/28/13,Orissa,terrorist,0.99852015,arrested
25866,711627269,0.0,1.0,0.0,bastar,333873,8/28/13,,security,0.977898268,killed
25867,711627270,0.0,2.0,0.0,kamrup,333905,8/28/13,Assam,terrorist,0.988770762,arrested
25868,711627271,1.0,0.0,0.0,udalguri,333964,8/29/13,Assam,civilian,0.707255539,injuring
25869,711627272,2.0,0.0,0.0,pulwama,333976,8/29/13,Jammu and Kashmir,civilian,0.9415902490000001,injured
25870,711627273,0.0,0.0,5.0,poonch,333982,8/29/13,Jammu and Kashmir,civilian,0.5085469779999999,killed
25871,711627274,,3.0,,narayanpur,333991,8/29/13,,terrorist,0.9995172529999999,arrested
25872,711627275,0.0,2.0,0.0,north tripura,334000,8/29/13,Tripura,terrorist,0.9890000109999999,arrested
25873,711627276,0.0,5.0,0.0,ganderbal,334081,8/30/13,Jammu and Kashmir,terrorist,0.989872575,killed
25874,711627277,0.0,5.0,0.0,ganderbal,334082,8/30/13,Jammu and Kashmir,terrorist,0.985634755,killed
25875,711627278,0.0,1.0,0.0,bijapur,334083,8/30/13,,terrorist,0.999998921,killed
25876,711627279,,1.0,,thoubal,334126,8/30/13,Manipur,terrorist,0.99622866,arrested
25877,711627280,,1.0,,thoubal,334128,8/30/13,Manipur,terrorist,0.998747706,arrested
25878,711627281,1.0,0.0,0.0,dimapur,334130,8/30/13,Nagaland,terrorist,0.99340954,arrested
25879,711627282,,1.0,,kannur,334135,8/30/13,,civilian,0.910237521,arrested
25880,711627283,0.0,1.0,0.0,mumbai,334136,8/30/13,,civilian,0.707255539,surrendered
25881,711627284,9.0,0.0,0.0,mumbai,334144,8/30/13,,civilian,0.895373713,arrested
25882,711627285,,4.0,,kupwara,334194,8/31/13,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25883,711627286,0.0,1.0,0.0,bolangir,334199,8/31/13,Orissa,terrorist,0.9995172529999999,killed
25884,711627287,0.0,0.0,6.0,dhemaji,334355,09-02-2013,Assam,security,0.999998747,injured
25885,711627288,0.0,0.0,2.0,baramulla,334369,09-02-2013,Jammu and Kashmir,civilian,0.551994718,injured
25886,711627289,0.0,0.0,2.0,kupwara,334370,09-02-2013,Jammu and Kashmir,security,0.9952839440000001,injured
25887,711627290,2.0,0.0,0.0,srinagar,334371,09-02-2013,Jammu and Kashmir,civilian,0.837473448,injured
25888,711627291,1.0,,,tamenglong,334374,09-02-2013,Manipur,civilian,0.8763772459999999,injured
25889,711627292,0.0,2.0,0.0,sundargarh,334376,09-02-2013,Orissa,terrorist,0.999998921,arrested
25890,711627293,2.0,2.0,0.0,mahbubnagar,334386,09-02-2013,,civilian,0.975785907,arrested
25891,711627294,0.0,1.0,0.0,sirsa,334390,09-02-2013,,civilian,0.883454617,arrested
25892,711627295,1.0,0.0,0.0,mumbai,334393,09-02-2013,,civilian,0.764363463,arrested
25893,711627296,0.0,4.0,0.0,mandi,334444,09-03-2013,,civilian,0.8433802579999999,arrested
25894,711627297,0.0,0.0,0.0,patiala,334445,09-03-2013,,civilian,0.707255539,arrested
25895,711627298,2.0,0.0,0.0,ahmadabad,334450,09-03-2013,,civilian,0.805451941,arrested
25896,711627299,0.0,2.0,0.0,gadchiroli,334451,09-03-2013,Maharashtra,civilian,0.9785795509999999,arrested
25897,711627300,0.0,0.0,5.0,kupwara,334568,09-03-2013,Jammu and Kashmir,security,0.9788206909999999,injured
25898,711627301,0.0,12.0,0.0,kupwara,334568,09-03-2013,Jammu and Kashmir,terrorist,0.9792185259999999,killed
25899,711627302,0.0,0.0,5.0,srinagar,334580,09-03-2013,Jammu and Kashmir,security,0.9987478059999999,injured
25900,711627303,,1.0,,baramulla,334585,09-03-2013,Jammu and Kashmir,terrorist,0.9944773640000001,arrested
25901,711627304,0.0,1.0,0.0,imphal west,334588,09-03-2013,Manipur,civilian,0.950338175,arrested
25902,711627305,0.0,2.0,0.0,chirang,334606,09-04-2013,Assam,terrorist,0.995926215,killed
25903,711627306,1.0,0.0,0.0,karimganj,334609,09-04-2013,Assam,civilian,0.9214673320000001,injured
25904,711627307,1.0,0.0,0.0,poonch,334651,09-04-2013,Jammu and Kashmir,civilian,0.9268093629999999,injuring
25905,711627308,1.0,0.0,0.0,malda,334677,09-04-2013,,civilian,0.9833969159999999,arrested
25906,711627309,0.0,1.0,0.0,malda,334678,09-04-2013,,civilian,0.7717376309999999,arrested
25907,711627310,1.0,0.0,0.0,west garo hills,334752,09-05-2013,Meghalaya,civilian,0.8385321040000001,killed
25908,711627311,0.0,2.0,0.0,imphal east,334776,09-05-2013,Manipur,terrorist,0.991367928,arrested
25909,711627312,0.0,2.0,0.0,imphal east,334778,09-05-2013,Manipur,terrorist,0.998697767,arrested
25910,711627313,0.0,1.0,0.0,senapati,334780,09-05-2013,Manipur,terrorist,0.9959900859999999,arrested
25911,711627314,0.0,3.0,0.0,bandipora,334793,09-05-2013,Jammu and Kashmir,terrorist,0.9001424659999999,arrested
25912,711627315,0.0,1.0,0.0,hyderabad,334824,09-05-2013,Andhra Pradesh,civilian,0.7068617509999999,arrested
25913,711627316,17.0,0.0,0.0,hyderabad,334824,09-05-2013,Andhra Pradesh,civilian,0.774558953,killed
25914,711627317,100.0,0.0,0.0,hyderabad,334824,09-05-2013,Andhra Pradesh,civilian,0.7795220359999999,injured
25915,711627318,0.0,5.0,0.0,kamrup,334895,09-06-2013,Assam,terrorist,0.9503784279999999,arrested
25916,711627319,0.0,5.0,0.0,dhemaji,334897,09-06-2013,Assam,terrorist,0.9792185259999999,arrested
25917,711627320,0.0,0.0,0.0,ri bhoi,334915,09-06-2013,Meghalaya,civilian,0.80882064,arrested
25918,711627321,0.0,1.0,0.0,dimapur,334926,09-06-2013,Nagaland,civilian,0.573169907,arrested
25919,711627322,0.0,0.0,2.0,poonch,334937,09-06-2013,Jammu and Kashmir,civilian,0.53413458,arrested
25920,711627323,0.0,4.0,0.0,vishakhapatnam,334951,09-06-2013,Andhra Pradesh,security,0.981834593,surrendered
25921,711627324,,1.0,,darbhanga,334959,09-06-2013,,civilian,0.7068617509999999,arrested
25922,711627325,1.0,0.0,0.0,bastar,335007,09-07-2013,,civilian,0.959445323,killed
25923,711627326,0.0,1.0,0.0,imphal west,335015,09-07-2013,Manipur,terrorist,0.998120163,arrested
25924,711627327,0.0,1.0,0.0,imphal west,335016,09-07-2013,Manipur,terrorist,0.998874872,arrested
25925,711627328,0.0,3.0,0.0,gurdaspur,335040,09-07-2013,Punjab,terrorist,0.9466077159999999,arrested
25926,711627329,2.0,0.0,0.0,faridabad,335049,09-07-2013,,civilian,0.927924725,arrested
